Action,Prefix,Two-letter ISO Country Code,Description,Country Subdivision
,,,,
add,37168502,LV,Special Mobile,Latvia
,,,,
add,37168504,LV,Special Mobile,Latvia
,,,,
add,37168509,LV,Special Mobile,Latvia
,,,,
add,37168510,LV,Special Mobile,Latvia
,,,,
add,37168519,LV,Special Mobile,Latvia
,,,,
add,37168535,LV,Special Mobile,Latvia
,,,,
add,37168700,LV,Special Mobile,Latvia
,,,,
add,3716888,LV,Special Mobile,Latvia
,,,,
add,3716891,LV,Special Mobile,Latvia
,,,,
add,37178501,LV,Special Mobile,Latvia
,,,,
add,37178502,LV,Special Mobile,Latvia
,,,,
add,37178504,LV,Special Mobile,Latvia
,,,,
add,37178505,LV,Special Mobile,Latvia
,,,,
add,37178506,LV,Special Mobile,Latvia
,,,,
add,37178507,LV,Special Mobile,Latvia
,,,,
add,37178508,LV,Special Mobile,Latvia
,,,,
add,37178509,LV,Special Mobile,Latvia
,,,,
add,37178510,LV,Special Mobile,Latvia
,,,,
add,37178516,LV,Special Mobile,Latvia
,,,,
add,37178517,LV,Special Mobile,Latvia
,,,,
add,37178518,LV,Special Mobile,Latvia
,,,,
add,37178519,LV,Special Mobile,Latvia
,,,,
add,37178520,LV,Special Mobile,Latvia
,,,,
add,37178521,LV,Special Mobile,Latvia
,,,,
add,37178523,LV,Special Mobile,Latvia
,,,,
add,37178524,LV,Special Mobile,Latvia
,,,,
add,37178525,LV,Special Mobile,Latvia
,,,,
add,37178526,LV,Special Mobile,Latvia
,,,,
add,37178527,LV,Special Mobile,Latvia
,,,,
add,37178528,LV,Special Mobile,Latvia
,,,,
add,37178529,LV,Special Mobile,Latvia
,,,,
add,37178530,LV,Special Mobile,Latvia
,,,,
add,37178531,LV,Special Mobile,Latvia
,,,,
add,37178535,LV,Special Mobile,Latvia
,,,,
add,37178536,LV,Special Mobile,Latvia
,,,,
add,3717854,LV,Special Mobile,Latvia
,,,,
add,37178565,LV,Special Mobile,Latvia
,,,,
add,37178580,LV,Special Mobile,Latvia
,,,,
add,37178581,LV,Special Mobile,Latvia
,,,,
add,37178582,LV,Special Mobile,Latvia
,,,,
add,37178583,LV,Special Mobile,Latvia
,,,,
add,37178584,LV,Special Mobile,Latvia
,,,,
add,37178585,LV,Special Mobile,Latvia
,,,,
add,37178601,LV,Special Mobile,Latvia
,,,,
add,37178602,LV,Special Mobile,Latvia
,,,,
add,37178620,LV,Special Mobile,Latvia
,,,,
add,37178664,LV,Special Mobile,Latvia
,,,,
add,37178666,LV,Special Mobile,Latvia
,,,,
add,37178668,LV,Special Mobile,Latvia
,,,,
add,37178669,LV,Special Mobile,Latvia
,,,,
add,37178670,LV,Special Mobile,Latvia
,,,,
add,37178671,LV,Special Mobile,Latvia
,,,,
add,37178672,LV,Special Mobile,Latvia
,,,,
add,37178673,LV,Special Mobile,Latvia
,,,,
add,37178674,LV,Special Mobile,Latvia
,,,,
add,37178675,LV,Special Mobile,Latvia
,,,,
add,37178676,LV,Special Mobile,Latvia
,,,,
add,37178677,LV,Special Mobile,Latvia
,,,,
add,37178678,LV,Special Mobile,Latvia
,,,,
add,3717869,LV,Special Mobile,Latvia
,,,,
add,3717870,LV,Special Mobile,Latvia
,,,,
add,3717871,LV,Special Mobile,Latvia
,,,,
add,3717872,LV,Special Mobile,Latvia
,,,,
add,3717873,LV,Special Mobile,Latvia
,,,,
add,3717874,LV,Special Mobile,Latvia
,,,,
add,3717875,LV,Special Mobile,Latvia
,,,,
add,3717876,LV,Special Mobile,Latvia
,,,,
add,3717877,LV,Special Mobile,Latvia
,,,,
add,3717878,LV,Special Mobile,Latvia
,,,,
add,3717879,LV,Special Mobile,Latvia
,,,,
add,3717880,LV,Special Mobile,Latvia
,,,,
add,37178810,LV,Special Mobile,Latvia
,,,,
add,37178811,LV,Special Mobile,Latvia
,,,,
add,37178812,LV,Special Mobile,Latvia
,,,,
add,37178813,LV,Special Mobile,Latvia
,,,,
add,37178814,LV,Special Mobile,Latvia
,,,,
add,37178815,LV,Special Mobile,Latvia
,,,,
add,37178816,LV,Special Mobile,Latvia
,,,,
add,37178817,LV,Special Mobile,Latvia
,,,,
add,37178818,LV,Special Mobile,Latvia
,,,,
add,37178820,LV,Special Mobile,Latvia
,,,,
add,37178821,LV,Special Mobile,Latvia
,,,,
add,37178822,LV,Special Mobile,Latvia
,,,,
add,3717885,LV,Special Mobile,Latvia
,,,,
add,3717886,LV,Special Mobile,Latvia
,,,,
add,3717887,LV,Special Mobile,Latvia
,,,,
add,37178890,LV,Special Mobile,Latvia
,,,,
add,37178891,LV,Special Mobile,Latvia
,,,,
add,37178892,LV,Special Mobile,Latvia
,,,,
add,37178893,LV,Special Mobile,Latvia
,,,,
add,37178899,LV,Special Mobile,Latvia
,,,,
add,37178905,LV,Special Mobile,Latvia
,,,,
add,3717891,LV,Special Mobile,Latvia
,,,,
add,37178922,LV,Special Mobile,Latvia
,,,,
add,37178988,LV,Special Mobile,Latvia
,,,,
add,37178999,LV,Special Mobile,Latvia
,,,,
add,37180400,LV,Special Mobile,Latvia
,,,,
add,37180401,LV,Special Mobile,Latvia
,,,,
add,37180402,LV,Special Mobile,Latvia
,,,,
add,3718060,LV,Special Mobile,Latvia
,,,,
add,37180900,LV,Special Mobile,Latvia
,,,,
add,371810,LV,Special Mobile,Latvia
,,,,
add,3718110,LV,Special Mobile,Latvia
,,,,
add,37181110,LV,Special Mobile,Latvia
,,,,
add,37181111,LV,Special Mobile,Latvia
,,,,
add,37181112,LV,Special Mobile,Latvia
,,,,
add,37181200,LV,Special Mobile,Latvia
,,,,
add,37181201,LV,Special Mobile,Latvia
,,,,
add,37181300,LV,Special Mobile,Latvia
,,,,
add,37181301,LV,Special Mobile,Latvia
,,,,
add,37181400,LV,Special Mobile,Latvia
,,,,
add,37181401,LV,Special Mobile,Latvia
,,,,
add,37181500,LV,Special Mobile,Latvia
,,,,
add,37181501,LV,Special Mobile,Latvia
,,,,
add,37181600,LV,Special Mobile,Latvia
,,,,
add,37181601,LV,Special Mobile,Latvia
,,,,
add,37181615,LV,Special Mobile,Latvia
,,,,
add,371817,LV,Special Mobile,Latvia
,,,,
add,37181809,LV,Special Mobile,Latvia
,,,,
add,37181815,LV,Special Mobile,Latvia
,,,,
add,37181816,LV,Special Mobile,Latvia
,,,,
add,37181817,LV,Special Mobile,Latvia
,,,,
add,37181819,LV,Special Mobile,Latvia
,,,,
add,37181820,LV,Special Mobile,Latvia
,,,,
add,37181821,LV,Special Mobile,Latvia
,,,,
add,37181822,LV,Special Mobile,Latvia
,,,,
add,37181900,LV,Special Mobile,Latvia
,,,,
add,37181901,LV,Special Mobile,Latvia
,,,,
add,37181910,LV,Special Mobile,Latvia
,,,,
add,37181911,LV,Special Mobile,Latvia
,,,,
add,3718501,LV,Special Mobile,Latvia
,,,,
add,3718502,LV,Special Mobile,Latvia
,,,,
add,371900076,LV,Special Mobile,Latvia
,,,,
add,37190010,LV,Special Mobile,Latvia
,,,,
add,37190030,LV,Special Mobile,Latvia
,,,,
add,3719010,LV,Special Mobile,Latvia
,,,,
add,37190208,LV,Special Mobile,Latvia
,,,,
add,37190210,LV,Special Mobile,Latvia
,,,,
add,37190211,LV,Special Mobile,Latvia
,,,,
add,37190213,LV,Special Mobile,Latvia
,,,,
add,37190214,LV,Special Mobile,Latvia
,,,,
add,37190215,LV,Special Mobile,Latvia
,,,,
add,37190303,LV,Special Mobile,Latvia
,,,,
add,37190304,LV,Special Mobile,Latvia
,,,,
add,37190308,LV,Special Mobile,Latvia
,,,,
add,37190309,LV,Special Mobile,Latvia
,,,,
add,3719040,LV,Special Mobile,Latvia
,,,,
add,3719060,LV,Special Mobile,Latvia
,,,,
add,3719070,LV,Special Mobile,Latvia
,,,,
add,37190807,LV,Special Mobile,Latvia
,,,,
add,37190907,LV,Special Mobile,Latvia
,,,,
add,3719099,LV,Special Mobile,Latvia
,,,,
add,371200,LV,Tele2 Mobile,Latvia
,,,,
add,371203,LV,Tele2 Mobile,Latvia
,,,,
add,371204,LV,Tele2 Mobile,Latvia
,,,,
add,371205,LV,Tele2 Mobile,Latvia
,,,,
add,371223,LV,Tele2 Mobile,Latvia
,,,,
add,3712478,LV,Tele2 Mobile,Latvia
,,,,
add,3712479,LV,Tele2 Mobile,Latvia
,,,,
add,3712480,LV,Tele2 Mobile,Latvia
,,,,
add,3712481,LV,Tele2 Mobile,Latvia
,,,,
add,3712482,LV,Tele2 Mobile,Latvia
,,,,
add,3712483,LV,Tele2 Mobile,Latvia
,,,,
add,3712484,LV,Tele2 Mobile,Latvia
,,,,
add,3712485,LV,Tele2 Mobile,Latvia
,,,,
add,3712486,LV,Tele2 Mobile,Latvia
,,,,
add,3712487,LV,Tele2 Mobile,Latvia
,,,,
add,3712489,LV,Tele2 Mobile,Latvia
,,,,
add,3712490,LV,Tele2 Mobile,Latvia
,,,,
add,3712491,LV,Tele2 Mobile,Latvia
,,,,
add,3712492,LV,Tele2 Mobile,Latvia
,,,,
add,3712493,LV,Tele2 Mobile,Latvia
,,,,
add,3712494,LV,Tele2 Mobile,Latvia
,,,,
add,3712495,LV,Tele2 Mobile,Latvia
,,,,
add,3712496,LV,Tele2 Mobile,Latvia
,,,,
add,3712497,LV,Tele2 Mobile,Latvia
,,,,
add,3712498,LV,Tele2 Mobile,Latvia
,,,,
add,371252,LV,Tele2 Mobile,Latvia
,,,,
add,371253,LV,Tele2 Mobile,Latvia
,,,,
add,371259,LV,Tele2 Mobile,Latvia
,,,,
add,371260,LV,Tele2 Mobile,Latvia
,,,,
add,371267,LV,Tele2 Mobile,Latvia
,,,,
add,371268,LV,Tele2 Mobile,Latvia
,,,,
add,371269,LV,Tele2 Mobile,Latvia
,,,,
add,371270,LV,Tele2 Mobile,Latvia
,,,,
add,371271,LV,Tele2 Mobile,Latvia
,,,,
add,3712726,LV,Tele2 Mobile,Latvia
,,,,
add,371281,LV,Tele2 Mobile,Latvia
,,,,
add,371282,LV,Tele2 Mobile,Latvia
,,,,
add,3712844,LV,Tele2 Mobile,Latvia
,,,,
add,3712845,LV,Tele2 Mobile,Latvia
,,,,
add,3712846,LV,Tele2 Mobile,Latvia
,,,,
add,3712847,LV,Tele2 Mobile,Latvia
,,,,
add,3712848,LV,Tele2 Mobile,Latvia
,,,,
add,371288,LV,Tele2 Mobile,Latvia
,,,,
add,371289,LV,Tele2 Mobile,Latvia
,,,,
add,371295,LV,Tele2 Mobile,Latvia
,,,,
add,371296,LV,Tele2 Mobile,Latvia
,,,,
add,371297,LV,Tele2 Mobile,Latvia
,,,,
add,371298,LV,Tele2 Mobile,Latvia
,,,,
add,371299,LV,Tele2 Mobile,Latvia
,,,,
add,9613,LB,Mobile,Lebanon
,,,,
add,96170,LB,Mobile,Lebanon
,,,,
add,96171,LB,Mobile,Lebanon
,,,,
add,961760,LB,Mobile,Lebanon
,,,,
add,961761,LB,Mobile,Lebanon
,,,,
add,961763,LB,Mobile,Lebanon
,,,,
add,961764,LB,Mobile,Lebanon
,,,,
add,961765,LB,Mobile,Lebanon
,,,,
add,961766,LB,Mobile,Lebanon
,,,,
add,961767,LB,Mobile,Lebanon
,,,,
add,961768,LB,Mobile,Lebanon
,,,,
add,961769,LB,Mobile,Lebanon
,,,,
add,961788,LB,Mobile,Lebanon
,,,,
add,961789,LB,Mobile,Lebanon
,,,,
add,961791,LB,Mobile,Lebanon
,,,,
add,961792,LB,Mobile,Lebanon
,,,,
add,961793,LB,Mobile,Lebanon
,,,,
add,96181,LB,Mobile,Lebanon
,,,,
add,961,LB,Other,Lebanon
,,,,
add,2666,LS,Econet Mobile,Lesotho
,,,,
add,266,LS,Other,Lesotho
,,,,
add,2665,LS,Vodacom Mobile,Lesotho
,,,,
add,2317,LR,Cellcom Mobile,Liberia
,,,,
add,2315,LR,Comium Mobile,Liberia
,,,,
add,2316,LR,Lonestar Mobile,Liberia
,,,,
add,23188,LR,Lonestar Mobile,Liberia
,,,,
add,23146,LR,Mobile,Liberia
,,,,
add,23147,LR,Mobile,Liberia
,,,,
add,23199,LR,Mobile,Liberia
,,,,
add,231,LR,Other,Liberia
,,,,
add,21891,LY,Mobile,Libya
,,,,
add,21892,LY,Mobile,Libya
,,,,
add,21893,LY,Mobile,Libya
,,,,
add,21894,LY,Mobile,Libya
,,,,
add,21895,LY,Mobile,Libya
,,,,
add,21896,LY,Mobile,Libya
,,,,
add,218,LY,Other,Libya
,,,,
add,42369,LI,Mobile,Liechtenstein
,,,,
add,4237,LI,Mobile,Liechtenstein
,,,,
add,423,LI,Other,Liechtenstein
,,,,
add,42360,LI,Special Services,Liechtenstein
,,,,
add,42361,LI,Special Services,Liechtenstein
,,,,
add,42362,LI,Special Services,Liechtenstein
,,,,
add,42363,LI,Special Services,Liechtenstein
,,,,
add,42364,LI,Special Services,Liechtenstein
,,,,
add,42365,LI,Special Services,Liechtenstein
,,,,
add,42366,LI,Special Services,Liechtenstein
,,,,
add,42367,LI,Special Services,Liechtenstein
,,,,
add,42368,LI,Special Services,Liechtenstein
,,,,
add,4238,LI,Special Services,Liechtenstein
,,,,
add,4239,LI,Special Services,Liechtenstein
,,,,
add,37063,LT,Bite Mobile,Lithuania
,,,,
add,370640,LT,Bite Mobile,Lithuania
,,,,
add,370641,LT,Bite Mobile,Lithuania
,,,,
add,370642,LT,Bite Mobile,Lithuania
,,,,
add,370643,LT,Bite Mobile,Lithuania
,,,,
add,370644,LT,Bite Mobile,Lithuania
,,,,
add,370649,LT,Bite Mobile,Lithuania
,,,,
add,37065,LT,Bite Mobile,Lithuania
,,,,
add,370660,LT,Bite Mobile,Lithuania
,,,,
add,370661,LT,Bite Mobile,Lithuania
,,,,
add,370666,LT,Bite Mobile,Lithuania
,,,,
add,370667,LT,Bite Mobile,Lithuania
,,,,
add,370669,LT,Bite Mobile,Lithuania
,,,,
add,370681,LT,Bite Mobile,Lithuania
,,,,
add,370685,LT,Bite Mobile,Lithuania
,,,,
add,370689,LT,Bite Mobile,Lithuania
,,,,
add,370690,LT,Bite Mobile,Lithuania
,,,,
add,370691,LT,Bite Mobile,Lithuania
,,,,
add,37069742,LT,Bite Mobile,Lithuania
,,,,
add,37069743,LT,Bite Mobile,Lithuania
,,,,
add,370699,LT,Bite Mobile,Lithuania
,,,,
add,3706,LT,Mobile,Lithuania
,,,,
add,37061,LT,Omnitel Mobile,Lithuania
,,,,
add,37062,LT,Omnitel Mobile,Lithuania
,,,,
add,370662,LT,Omnitel Mobile,Lithuania
,,,,
add,370663,LT,Omnitel Mobile,Lithuania
,,,,
add,37066478,LT,Omnitel Mobile,Lithuania
,,,,
add,37066479,LT,Omnitel Mobile,Lithuania
,,,,
add,37066480,LT,Omnitel Mobile,Lithuania
,,,,
add,37066481,LT,Omnitel Mobile,Lithuania
,,,,
add,37066482,LT,Omnitel Mobile,Lithuania
,,,,
add,37066483,LT,Omnitel Mobile,Lithuania
,,,,
add,37066484,LT,Omnitel Mobile,Lithuania
,,,,
add,37066485,LT,Omnitel Mobile,Lithuania
,,,,
add,37066486,LT,Omnitel Mobile,Lithuania
,,,,
add,37066487,LT,Omnitel Mobile,Lithuania
,,,,
add,37066512,LT,Omnitel Mobile,Lithuania
,,,,
add,37066513,LT,Omnitel Mobile,Lithuania
,,,,
add,37066514,LT,Omnitel Mobile,Lithuania
,,,,
add,37066515,LT,Omnitel Mobile,Lithuania
,,,,
add,37066516,LT,Omnitel Mobile,Lithuania
,,,,
add,37066517,LT,Omnitel Mobile,Lithuania
,,,,
add,37066518,LT,Omnitel Mobile,Lithuania
,,,,
add,37066519,LT,Omnitel Mobile,Lithuania
,,,,
add,37066520,LT,Omnitel Mobile,Lithuania
,,,,
add,37066521,LT,Omnitel Mobile,Lithuania
,,,,
add,370680,LT,Omnitel Mobile,Lithuania
,,,,
add,370682,LT,Omnitel Mobile,Lithuania
,,,,
add,370686,LT,Omnitel Mobile,Lithuania
,,,,
add,370687,LT,Omnitel Mobile,Lithuania
,,,,
add,370688,LT,Omnitel Mobile,Lithuania
,,,,
add,370692,LT,Omnitel Mobile,Lithuania
,,,,
add,370693,LT,Omnitel Mobile,Lithuania
,,,,
add,370694,LT,Omnitel Mobile,Lithuania
,,,,
add,370695,LT,Omnitel Mobile,Lithuania
,,,,
add,370696,LT,Omnitel Mobile,Lithuania
,,,,
add,370697,LT,Omnitel Mobile,Lithuania
,,,,
add,370698,LT,Omnitel Mobile,Lithuania
,,,,
add,370,LT,Other,Lithuania
,,,,
add,37031331,LT,Personal,Lithuania
,,,,
add,37031335,LT,Personal,Lithuania
,,,,
add,37034379,LT,Personal,Lithuania
,,,,
add,37037250,LT,Personal,Lithuania
,,,,
add,37037251,LT,Personal,Lithuania
,,,,
add,37037252,LT,Personal,Lithuania
,,,,
add,37037254,LT,Personal,Lithuania
,,,,
add,37037255,LT,Personal,Lithuania
,,,,
add,37037256,LT,Personal,Lithuania
,,,,
add,37037364,LT,Personal,Lithuania
,,,,
add,37037368,LT,Personal,Lithuania
,,,,
add,37037369,LT,Personal,Lithuania
,,,,
add,37037783,LT,Personal,Lithuania
,,,,
add,37038921,LT,Personal,Lithuania
,,,,
add,37038929,LT,Personal,Lithuania
,,,,
add,37041202,LT,Personal,Lithuania
,,,,
add,37041721,LT,Personal,Lithuania
,,,,
add,37041751,LT,Personal,Lithuania
,,,,
add,37042521,LT,Personal,Lithuania
,,,,
add,37042522,LT,Personal,Lithuania
,,,,
add,37045485,LT,Personal,Lithuania
,,,,
add,37045540,LT,Personal,Lithuania
,,,,
add,37046364,LT,Personal,Lithuania
,,,,
add,37046450,LT,Personal,Lithuania
,,,,
add,37046467,LT,Personal,Lithuania
,,,,
add,37052082,LT,Personal,Lithuania
,,,,
add,37052090,LT,Personal,Lithuania
,,,,
add,370521939,LT,Personal,Lithuania
,,,,
add,370521940,LT,Personal,Lithuania
,,,,
add,370521941,LT,Personal,Lithuania
,,,,
add,37052521,LT,Personal,Lithuania
,,,,
add,37052528,LT,Personal,Lithuania
,,,,
add,37052529,LT,Personal,Lithuania
,,,,
add,37052530,LT,Personal,Lithuania
,,,,
add,37052533,LT,Personal,Lithuania
,,,,
add,37052654,LT,Personal,Lithuania
,,,,
add,37066103,LT,Personal,Lithuania
,,,,
add,37066185,LT,Personal,Lithuania
,,,,
add,37066186,LT,Personal,Lithuania
,,,,
add,37066187,LT,Personal,Lithuania
,,,,
add,37066301,LT,Personal,Lithuania
,,,,
add,37066302,LT,Personal,Lithuania
,,,,
add,37066303,LT,Personal,Lithuania
,,,,
add,37066304,LT,Personal,Lithuania
,,,,
add,37066305,LT,Personal,Lithuania
,,,,
add,37066306,LT,Personal,Lithuania
,,,,
add,37066307,LT,Personal,Lithuania
,,,,
add,37066308,LT,Personal,Lithuania
,,,,
add,37066309,LT,Personal,Lithuania
,,,,
add,37066310,LT,Personal,Lithuania
,,,,
add,37066313,LT,Personal,Lithuania
,,,,
add,37066314,LT,Personal,Lithuania
,,,,
add,37066315,LT,Personal,Lithuania
,,,,
add,37066316,LT,Personal,Lithuania
,,,,
add,37066317,LT,Personal,Lithuania
,,,,
add,37066318,LT,Personal,Lithuania
,,,,
add,37066319,LT,Personal,Lithuania
,,,,
add,37066320,LT,Personal,Lithuania
,,,,
add,37066321,LT,Personal,Lithuania
,,,,
add,37066323,LT,Personal,Lithuania
,,,,
add,37066324,LT,Personal,Lithuania
,,,,
add,37066325,LT,Personal,Lithuania
,,,,
add,37066326,LT,Personal,Lithuania
,,,,
add,37066327,LT,Personal,Lithuania
,,,,
add,37066328,LT,Personal,Lithuania
,,,,
add,37066329,LT,Personal,Lithuania
,,,,
add,37066340,LT,Personal,Lithuania
,,,,
add,3706640,LT,Personal,Lithuania
,,,,
add,37066410,LT,Personal,Lithuania
,,,,
add,37066412,LT,Personal,Lithuania
,,,,
add,37066413,LT,Personal,Lithuania
,,,,
add,37066414,LT,Personal,Lithuania
,,,,
add,37066415,LT,Personal,Lithuania
,,,,
add,37066416,LT,Personal,Lithuania
,,,,
add,37066417,LT,Personal,Lithuania
,,,,
add,37066418,LT,Personal,Lithuania
,,,,
add,37066419,LT,Personal,Lithuania
,,,,
add,37066420,LT,Personal,Lithuania
,,,,
add,37066421,LT,Personal,Lithuania
,,,,
add,37066423,LT,Personal,Lithuania
,,,,
add,37066424,LT,Personal,Lithuania
,,,,
add,37066425,LT,Personal,Lithuania
,,,,
add,37066426,LT,Personal,Lithuania
,,,,
add,37066427,LT,Personal,Lithuania
,,,,
add,37066428,LT,Personal,Lithuania
,,,,
add,37066429,LT,Personal,Lithuania
,,,,
add,37066430,LT,Personal,Lithuania
,,,,
add,37066431,LT,Personal,Lithuania
,,,,
add,37066432,LT,Personal,Lithuania
,,,,
add,37066434,LT,Personal,Lithuania
,,,,
add,37066435,LT,Personal,Lithuania
,,,,
add,37066436,LT,Personal,Lithuania
,,,,
add,37066437,LT,Personal,Lithuania
,,,,
add,37066438,LT,Personal,Lithuania
,,,,
add,37066439,LT,Personal,Lithuania
,,,,
add,37066440,LT,Personal,Lithuania
,,,,
add,37066441,LT,Personal,Lithuania
,,,,
add,37066442,LT,Personal,Lithuania
,,,,
add,37066443,LT,Personal,Lithuania
,,,,
add,37066450,LT,Personal,Lithuania
,,,,
add,37066456,LT,Personal,Lithuania
,,,,
add,37066457,LT,Personal,Lithuania
,,,,
add,37066458,LT,Personal,Lithuania
,,,,
add,37066459,LT,Personal,Lithuania
,,,,
add,37066460,LT,Personal,Lithuania
,,,,
add,37066461,LT,Personal,Lithuania
,,,,
add,37066462,LT,Personal,Lithuania
,,,,
add,37066463,LT,Personal,Lithuania
,,,,
add,37066464,LT,Personal,Lithuania
,,,,
add,37066465,LT,Personal,Lithuania
,,,,
add,37066467,LT,Personal,Lithuania
,,,,
add,37066468,LT,Personal,Lithuania
,,,,
add,37066469,LT,Personal,Lithuania
,,,,
add,37066470,LT,Personal,Lithuania
,,,,
add,37066471,LT,Personal,Lithuania
,,,,
add,37066472,LT,Personal,Lithuania
,,,,
add,37066473,LT,Personal,Lithuania
,,,,
add,37066474,LT,Personal,Lithuania
,,,,
add,37066475,LT,Personal,Lithuania
,,,,
add,37066476,LT,Personal,Lithuania
,,,,
add,37066535,LT,Personal,Lithuania
,,,,
add,37066727,LT,Personal,Lithuania
,,,,
add,37066740,LT,Personal,Lithuania
,,,,
add,37066810,LT,Personal,Lithuania
,,,,
add,37066815,LT,Personal,Lithuania
,,,,
add,37066816,LT,Personal,Lithuania
,,,,
add,37066819,LT,Personal,Lithuania
,,,,
add,37066878,LT,Personal,Lithuania
,,,,
add,37066912,LT,Personal,Lithuania
,,,,
add,37069119,LT,Personal,Lithuania
,,,,
add,37069120,LT,Personal,Lithuania
,,,,
add,37069123,LT,Personal,Lithuania
,,,,
add,37069750,LT,Personal,Lithuania
,,,,
add,37069796,LT,Personal,Lithuania
,,,,
add,37069797,LT,Personal,Lithuania
,,,,
add,370701,LT,Personal,Lithuania
,,,,
add,370702,LT,Personal,Lithuania
,,,,
add,370703,LT,Personal,Lithuania
,,,,
add,370704,LT,Personal,Lithuania
,,,,
add,370705,LT,Personal,Lithuania
,,,,
add,370707,LT,Personal,Lithuania
,,,,
add,370708,LT,Personal,Lithuania
,,,,
add,370709,LT,Personal,Lithuania
,,,,
add,37071,LT,Personal,Lithuania
,,,,
add,37072,LT,Personal,Lithuania
,,,,
add,37073,LT,Personal,Lithuania
,,,,
add,37074,LT,Personal,Lithuania
,,,,
add,37075,LT,Personal,Lithuania
,,,,
add,37076,LT,Personal,Lithuania
,,,,
add,37077,LT,Personal,Lithuania
,,,,
add,37078,LT,Personal,Lithuania
,,,,
add,37079,LT,Personal,Lithuania
,,,,
add,3708,LT,Personal,Lithuania
,,,,
add,3709,LT,Personal,Lithuania
,,,,
add,37060,LT,Tele2 Mobile,Lithuania
,,,,
add,370645,LT,Tele2 Mobile,Lithuania
,,,,
add,370646,LT,Tele2 Mobile,Lithuania
,,,,
add,370647,LT,Tele2 Mobile,Lithuania
,,,,
add,370648,LT,Tele2 Mobile,Lithuania
,,,,
add,3706640000,LT,Tele2 Mobile,Lithuania
,,,,
add,370668005,LT,Tele2 Mobile,Lithuania
,,,,
add,370668006,LT,Tele2 Mobile,Lithuania
,,,,
add,370668007,LT,Tele2 Mobile,Lithuania
,,,,
add,370668008,LT,Tele2 Mobile,Lithuania
,,,,
add,370668009,LT,Tele2 Mobile,Lithuania
,,,,
add,37066801,LT,Tele2 Mobile,Lithuania
,,,,
add,37066802,LT,Tele2 Mobile,Lithuania
,,,,
add,37066803,LT,Tele2 Mobile,Lithuania
,,,,
add,37066804,LT,Tele2 Mobile,Lithuania
,,,,
add,37066805,LT,Tele2 Mobile,Lithuania
,,,,
add,37066806,LT,Tele2 Mobile,Lithuania
,,,,
add,37066807,LT,Tele2 Mobile,Lithuania
,,,,
add,37066808,LT,Tele2 Mobile,Lithuania
,,,,
add,37066809,LT,Tele2 Mobile,Lithuania
,,,,
add,3706686,LT,Tele2 Mobile,Lithuania
,,,,
add,37067,LT,Tele2 Mobile,Lithuania
,,,,
add,370683,LT,Tele2 Mobile,Lithuania
,,,,
add,370684,LT,Tele2 Mobile,Lithuania
,,,,
add,35260,LU,Mobile,Luxembourg
,,,,
add,352621,LU,Mobile,Luxembourg
,,,,
add,352628,LU,Mobile,Luxembourg
,,,,
add,352671,LU,Mobile,Luxembourg
,,,,
add,352678,LU,Mobile,Luxembourg
,,,,
add,352681,LU,Mobile,Luxembourg
,,,,
add,352691,LU,Mobile,Luxembourg
,,,,
add,352698,LU,Mobile,Luxembourg
,,,,
add,352,LU,Other,Luxembourg
,,,,
add,352661,LU,Vox Mobile,Luxembourg
,,,,
add,352668,LU,Vox Mobile,Luxembourg
,,,,
add,8536,MO,Mobile,Macau
,,,,
add,853,MO,Other,Macau
,,,,
add,38973,MK,Cosmofone Mobile,Macedonia
,,,,
add,38975,MK,Cosmofone Mobile,Macedonia
,,,,
add,38976,MK,Cosmofone Mobile,Macedonia
,,,,
add,389252,MK,Cosmofone Other,Macedonia
,,,,
add,3893152,MK,Cosmofone Other,Macedonia
,,,,
add,3893252,MK,Cosmofone Other,Macedonia
,,,,
add,3893352,MK,Cosmofone Other,Macedonia
,,,,
add,3893452,MK,Cosmofone Other,Macedonia
,,,,
add,3894252,MK,Cosmofone Other,Macedonia
,,,,
add,3894352,MK,Cosmofone Other,Macedonia
,,,,
add,3894452,MK,Cosmofone Other,Macedonia
,,,,
add,3894552,MK,Cosmofone Other,Macedonia
,,,,
add,3894652,MK,Cosmofone Other,Macedonia
,,,,
add,3894752,MK,Cosmofone Other,Macedonia
,,,,
add,3894852,MK,Cosmofone Other,Macedonia
,,,,
add,389,MK,Other,Macedonia
,,,,
add,38970,MK,Tmobile Mobile,Macedonia
,,,,
add,38971,MK,Tmobile Mobile,Macedonia
,,,,
add,38972,MK,Tmobile Mobile,Macedonia
,,,,
add,38977,MK,Vip Mobile,Macedonia
,,,,
add,38978,MK,Vip Mobile,Macedonia
,,,,
add,26133,MG,Airtel Mobile,Madagascar
,,,,
add,26139,MG,Blueline,Madagascar
,,,,
add,261200,MG,Gulfsat,Madagascar
,,,,
add,26122,MG,Gulfsat,Madagascar
,,,,
add,26132,MG,Orange Mobile,Madagascar
,,,,
add,261,MG,Other,Madagascar
,,,,
add,26134,MG,Telma Mobile,Madagascar
,,,,
add,26599,MW,Airtel Mobile,Malawi
,,,,
add,265,MW,Other,Malawi
,,,,
add,26588,MW,Tnm Mobile,Malawi
,,,,
add,6010172,MY,Celcom Mobile,Malaysia
,,,,
add,6010173,MY,Celcom Mobile,Malaysia
,,,,
add,6010174,MY,Celcom Mobile,Malaysia
,,,,
add,6010175,MY,Celcom Mobile,Malaysia
,,,,
